periodo,seccion,indicador,entidad,valor
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Ripley,13.905895788305358
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Azteca Perú,33.34474921660583
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. Cencosud,25.139963801343658
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Administración Anualizados / Activo Productivo Promedio,B. ICBC,4.206311809376585
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Continental,38.174299694847875
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. De Comercio,53.42223694856693
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. De Crédito del Perú (con sucursales en el exterior),37.96229595646493
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Financiero,59.501912980926775
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Interamericano de Finanzas,49.77938186896443
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Scotiabank Perú,36.99393185767866
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Citibank,46.0607266165139
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Interbank (con sucursales en el exterior),42.88743913795541
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,Mibanco,53.966747677745516
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. GNB,53.13313953892974
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Falabella Perú,52.91242028493763
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Santander Perú,37.338647424290336
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Ripley,54.67540482122604
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Azteca Perú,66.16935432875069
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. Cencosud,69.30483094770887
2017-05,EFICIENCIA Y GESTIÓN,Gastos de Operación / Margen Financiero Total,B. ICBC,141.76187288089938
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Continental,82.81228024721867
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. De Comercio,94.22124504358878
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. De Crédito del Perú (con sucursales en el exterior),79.04128721412354
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Financiero,87.77829767498503
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Interamericano de Finanzas,86.00847930051886
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Scotiabank Perú,83.93758527496102
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Citibank,66.37869872466338
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Interbank (con sucursales en el exterior),86.29092088176664
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,Mibanco,96.70224761561248
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. GNB,91.60063241468437
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Falabella Perú,87.29090709490573
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Santander Perú,87.21220789048188
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Ripley,89.818487709501
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Azteca Perú,92.69465854687637
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. Cencosud,82.95164808233272
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros / Ingresos Totales,B. ICBC,81.95017078354012
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Continental,7.10412880131273
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. De Comercio,12.27486275997975
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. De Crédito del Perú (con sucursales en el exterior),8.049877126053701
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Financiero,11.11036658619545
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Interamericano de Finanzas,7.3857538869778345
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Scotiabank Perú,7.83991660902698
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Citibank,4.262230763660837
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Interbank (con sucursales en el exterior),10.725821630160024
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,Mibanco,20.706500081140703
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. GNB,8.03445105900728
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Falabella Perú,25.354765147402354
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Santander Perú,4.574299978392373
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Ripley,32.37447499487649
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Azteca Perú,54.73196983971577
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. Cencosud,42.053297596337764
2017-05,EFICIENCIA Y GESTIÓN,Ingresos Financieros Anualizados / Activo Productivo Promedio,B. ICBC,4.022430183146128
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Continental,8514.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. De Comercio,1974.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. De Crédito del Perú (con sucursales en el exterior),3792.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Financiero,3554.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Interamericano de Finanzas,6227.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Scotiabank Perú,7083.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Citibank,4786.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Interbank (con sucursales en el exterior),3864.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),Mibanco,858.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. GNB,6864.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Falabella Perú,1612.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Santander Perú,30798.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Ripley,1065.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Azteca Perú,170.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. Cencosud,580.0
2017-05,EFICIENCIA Y GESTIÓN,Créditos Directos / Personal ( S/ Miles ),B. ICBC,4799.0
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Continental,151703.2800815047
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. De Comercio,81743.8554117647
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. De Crédito del Perú (con sucursales en el exterior),166645.56756542056
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Financiero,61427.40685000001
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Interamericano de Finanzas,97740.17039772727
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Scotiabank Perú,154689.46161792453
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Citibank,4531028.176
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Interbank (con sucursales en el exterior),90139.00871631206
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),Mibanco,21639.912660436137
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. GNB,313691.4917692308
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Falabella Perú,35759.05348101266
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Santander Perú,3576870.938
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Ripley,34854.8025
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Azteca Perú,2360.6572795031057
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. Cencosud,7553.583612903226
2017-05,EFICIENCIA Y GESTIÓN,Depósitos / Número de Oficinas ( S/ Miles ),B. ICBC,220313.263
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Continental,20.231397623403087
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. De Comercio,13.857379818048082
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. De Crédito del Perú (con sucursales en el exterior),22.12183295212761
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Financiero,3.2214723276908246
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Interamericano de Finanzas,10.531747972803519
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Scotiabank Perú,16.65993524481738
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Citibank,14.837494123951442
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Interbank (con sucursales en el exterior),21.253919963884154
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,Mibanco,23.397337044775355
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. GNB,6.88842558267165
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Falabella Perú,10.84905127779713
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Santander Perú,11.466349901459042
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Ripley,17.06865903733609
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Azteca Perú,8.664466583398294
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. Cencosud,5.894080010634869
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Patrimonio Promedio,B. ICBC,-5.977533168429806
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Continental,1.7629268998612373
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. De Comercio,1.8198163832941725
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. De Crédito del Perú (con sucursales en el exterior),2.4013221233557687
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Financiero,0.26097668116943945
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Interamericano de Finanzas,0.7611066263527176
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Scotiabank Perú,2.126895142478178
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Citibank,2.4317410433014794
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Interbank (con sucursales en el exterior),2.092466241471639
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,Mibanco,2.9214451017164524
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. GNB,0.8708027429055616
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Falabella Perú,1.567937906209138
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Santander Perú,1.3423988521107342
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Ripley,3.0445233797555424
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Azteca Perú,1.7947241719524327
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. Cencosud,1.3352817554140675
2017-05,RENTABILIDAD,Utilidad Neta Anualizada / Activo Promedio,B. ICBC,-1.2619045087014502
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Continental,36.08
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. De Comercio,20.82
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. De Crédito del Perú (con sucursales en el exterior),39.28
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Financiero,19.7
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Interamericano de Finanzas,17.58
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Scotiabank Perú,18.85
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Citibank,62.97
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Interbank (con sucursales en el exterior),26.7
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),Mibanco,33.31
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. GNB,28.38
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Falabella Perú,43.43
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Santander Perú,25.17
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Ripley,29.04
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Azteca Perú,39.81
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. Cencosud,98.42
2017-05,LIQUIDEZ,Ratio de Liquidez MN (Promedio de saldos del mes),B. ICBC,171.7
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Continental,40.82
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. De Comercio,79.1
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. De Crédito del Perú (con sucursales en el exterior),36.81
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Financiero,31.75
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Interamericano de Finanzas,46.9
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Scotiabank Perú,37.4
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Citibank,107.32
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Interbank (con sucursales en el exterior),57.83
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),Mibanco,44.71
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. GNB,50.71
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Falabella Perú,102.3
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Santander Perú,52.55
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Ripley,541.84
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Azteca Perú,77.22
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. Cencosud,181.35
2017-05,LIQUIDEZ,Ratio de Liquidez ME (Promedio de saldos del mes),B. ICBC,58.39
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Continental,0.22
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. De Comercio,1.65
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. De Crédito del Perú (con sucursales en el exterior),0.21
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Financiero,1.05
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Interamericano de Finanzas,0.31
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Scotiabank Perú,0.23
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Citibank,0.01
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Interbank (con sucursales en el exterior),0.2
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),Mibanco,37.2
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. GNB,0.42
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Falabella Perú,0.0
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Santander Perú,0.32
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Ripley,0.0
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Azteca Perú,22.54
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. Cencosud,0.0
2017-05,LIQUIDEZ,Caja y Bancos MN / Obligaciones a la Vista MN ( N° de veces ),B. ICBC,37.41
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Continental,1.25
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. De Comercio,9.38
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. De Crédito del Perú (con sucursales en el exterior),1.14
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Financiero,4.2
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Interamericano de Finanzas,1.83
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Scotiabank Perú,1.13
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Citibank,1.28
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Interbank (con sucursales en el exterior),1.92
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),Mibanco,37.89
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. GNB,5.16
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Falabella Perú,0.0
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Santander Perú,4.41
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Ripley,0.0
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Azteca Perú,26.35
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. Cencosud,0.0
2017-05,LIQUIDEZ,Caja y Bancos en ME / Obligaciones a la Vista ME ( N° de veces),B. ICBC,3.21
2017-05,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo **,B. Continental,3.5278598613006187
2017-05,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo **,B. De Comercio,0.1847869592800881
2017-05,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo **,B. De Crédito del Perú (con sucursales en el exterior),-0.48082844629392296
2017-05,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo **,B. Financiero,7.520361705030444
2017-05,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo **,B. Interamericano de Finanzas,-0.4133264768484001
2017-05,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo **,Scotiabank Perú,0.5459227121257082
2017-05,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo **,Citibank,35.841263698873654
2017-05,POSICIÓN EN MONEDA EXTRANJERA,Posición Global Promedio / Patrimonio Efectivo **,Interbank (con sucursales en el exterior),2.7969773737668104
